Crime,Date,Address,Lat,Long,Link
Theft,11/28/16. ,100 BLOCK OF VINE ST SAN JOSE,36.8406101,-121.4014145,https://spotcrime.com/mobile/crime/?85413101-ff2710004dd362a6c1c05f09fbf07c57
Theft,11/28/16. ,4400 BLOCK OF PARTRIDGE CT SAN JOSE,37.3010005,-121.7785688,https://spotcrime.com/mobile/crime/?85413088-90a2a165fb65c7c9bfaedb723e4ed954
Theft,11/28/16. ,100 BLOCK OF N 4TH ST SAN JOSE,37.3399453,-121.889064,https://spotcrime.com/mobile/crime/?85413084-72e83bc81dc2acc15a972e693eb024ba
Theft,11/28/16. ,500 BLOCK OF DENT AV SAN JOSE,37.2474659,-121.8967514,https://spotcrime.com/mobile/crime/?85413069-a4144ec1b9ebe4816c4531f66d490ff2
Theft,11/28/16. ,1500 BLOCK OF MERCADO WY SAN JOSE,37.3720986,-121.8800988,https://spotcrime.com/mobile/crime/?85413022-ccb14e52a255010368e64267c3b85e1d
Theft,11/28/16. ,1200 BLOCK OF PLUM ST SAN JOSE,37.316231,-121.878386,https://spotcrime.com/mobile/crime/?85412997-9778a24f9ddfd6979ee5e5a8581f433d
Theft,11/28/16. ,700 BLOCK OF MODERN ICE DR SAN JOSE,37.361786,-121.889643,https://spotcrime.com/mobile/crime/?85412971-2f2243754af11153329aa5db810ca832
Theft,11/28/16. ,1100 BLOCK OF STORY RD SAN JOSE,37.3326597,-121.853124,https://spotcrime.com/mobile/crime/?85412966-bd0a49b9e62e43b0afe607479028d1dd
Theft,11/28/16. ,00 BLOCK OF E PLUMERIA DR SAN JOSE,37.3915228,-121.930937,https://spotcrime.com/mobile/crime/?85412920-16cb88bde3578802df4462a187604fa3
Assault,11/28/16. ,500 BLOCK OF GERINE BLOSSOM DR SAN JOSE,37.2577527,-121.811939,https://spotcrime.com/mobile/crime/?85412895-7e25d193e17d73ae80f104d29e14f770
Theft,11/28/16. ,11900 BLOCK OF ELLERY ST SAN JOSE,37.3806987,-121.8355967,https://spotcrime.com/mobile/crime/?85412885-b67abafa10508725e8bada4142113ea6
Assault,11/28/16. ,00 BLOCK OF S 2ND ST SAN JOSE,37.3357238,-121.8887545,https://spotcrime.com/mobile/crime/?85412878-4956569fa48098de9d2bf9df57121688
Theft,11/28/16. ,700 BLOCK OF S BASCOM AV SAN JOSE,37.3142553,-121.931154,https://spotcrime.com/mobile/crime/?85412862-a19fd79e0953ef40ab25b4d41a92e8cb
Burglary,11/28/16. ,100 BLOCK OF E SANTA CLARA ST SAN JOSE,37.3374022,-121.8873967,https://spotcrime.com/mobile/crime/?85412836-eabab5733d2a86b2d5d74da83deb0db2
Theft,11/28/16. ,1600 BLOCK OF MCKEE RD SAN JOSE,37.3567425,-121.8626797,https://spotcrime.com/mobile/crime/?85412815-1b7e6db849636b790aad4029f5ec5630
Theft,11/28/16. ,4900 BLOCK OF GEOMAX CT SAN JOSE,37.259093,-121.8791965,https://spotcrime.com/mobile/crime/?85412807-b499ebf25ab1925d24219ab8bbb70142
Burglary,11/28/16. ,5100 BLOCK OF SILVER ACRES CT SAN JOSE,37.283077,-121.7744016,https://spotcrime.com/mobile/crime/?85412745-ae6b90ada7d1b43c0e893d295960a036
Vandalism,11/28/16. ,1200 BLOCK OF TALLAHASSEE DR SAN JOSE,37.3449068,-121.8308235,https://spotcrime.com/mobile/crime/?85412730-914bb2faef0dfdc6b27dcfda38647d83
Theft,11/28/16. ,2500 BLOCK OF FONTAINE RD SAN JOSE,37.3170183,-121.8292553,https://spotcrime.com/mobile/crime/?85412726-85648491aa3700bf7f147abea4c6e25e
Theft,11/28/16. ,2900 BLOCK OF VAN SANSUL AV SAN JOSE,37.3084095,-121.9464412,https://spotcrime.com/mobile/crime/?85412719-81e0c629b94126671664848cf4a8fe74
Theft,11/28/16. ,6100 BLOCK OF CAMINO VERDE DR SAN JOSE,37.2352274,-121.8010421,https://spotcrime.com/mobile/crime/?85412683-015db16e4d6d88abe61162cb28304cd7
Burglary,11/28/16. ,300 BLOCK OF GAY AV SAN JOSE,37.3688793,-121.8353643,https://spotcrime.com/mobile/crime/?85412680-16f72f4bcc978462c66e947a6633ad39
Theft,11/28/16. ,700 BLOCK OF WILLOW GLEN WY SAN JOSE,37.3038755,-121.8859235,https://spotcrime.com/mobile/crime/?85412674-527b0d82e667c2adb191d1caf5159e44
Theft,11/28/16. ,2100 BLOCK OF MONTEREY RD SAN JOSE,37.3048988,-121.8623217,https://spotcrime.com/mobile/crime/?85412655-e2f8bfce65018ccdffb671fe86e255fe
Theft,11/28/16. ,400 BLOCK OF WOOSTER AV SAN JOSE,37.3552331,-121.8712679,https://spotcrime.com/mobile/crime/?85412653-f15db03c6f4c1ac6d4f5b18877df8800
Theft,11/28/16. ,2500 BLOCK OF SUGARPLUM DR SAN JOSE,37.3341704,-121.796067,https://spotcrime.com/mobile/crime/?85412649-485b307a8b26d2ee8b7f59d3692f7c61
Theft,11/28/16. ,00 BLOCK OF E JULIAN ST SAN JOSE,37.3410111,-121.8924811,https://spotcrime.com/mobile/crime/?85412636-d86443ac3fb579c028d3c81a8028f1c5
Arrest,11/28/16. ,S KING RD & E SAN ANTONIO ST SAN JOSE,37.3498245,-121.8527171,https://spotcrime.com/mobile/crime/?85412621-b098cbdbb35364d8870e0500c6141389
Burglary,11/29/16. ,1700 BLOCK OF MCKEE RD SAN JOSE,37.3581597,-121.8604817,https://spotcrime.com/mobile/crime/?85449826-79a6a539a70d7c86f2106e1cf196d26d
Theft,11/29/16. ,3900 BLOCK OF RHODA DR SAN JOSE,37.3046466,-121.9710694,https://spotcrime.com/mobile/crime/?85449787-9f5639fc6ad7c3bcf2209add85b7606a
Theft,11/29/16. ,1400 BLOCK OF MONTEREY RD SAN JOSE,37.3155507,-121.8729437,https://spotcrime.com/mobile/crime/?85449773-110c5e122f0083b880ebb19ec51a956b
Burglary,11/29/16. ,500 BLOCK OF CONISTON WY SAN JOSE,37.2458068,-121.884464,https://spotcrime.com/mobile/crime/?85449764-04e957b70528a9979ccc68a1164e320e
Theft,11/29/16. ,6900 BLOCK OF BURNING TREE CT SAN JOSE,37.2268169,-121.7793879,https://spotcrime.com/mobile/crime/?85449742-2c76ce43f659f73f6b2923ca156af85f
Theft,11/29/16. ,400 BLOCK OF LANO ST SAN JOSE,37.3057697,-121.8774687,https://spotcrime.com/mobile/crime/?85449734-0f791f822ab20d4bcfcc375cc6846918
Burglary,11/29/16. ,200 BLOCK OF LUCRETIA AV SAN JOSE,37.3216129,-121.8490067,https://spotcrime.com/mobile/crime/?85449722-6adc84feba5047b7424005faa1305dc5
Assault,11/29/16. ,2100 BLOCK OF MABEL AV SAN JOSE,37.3442857,-121.834798,https://spotcrime.com/mobile/crime/?85449700-d70ee40b34e00f9b9c41e00f66f69a2f
Theft,11/29/16. ,2100 BLOCK OF CALLA CT SAN JOSE,37.3796848,-121.8605403,https://spotcrime.com/mobile/crime/?85449682-be3653f15e720095d8c1c9e7eca54dd5
Assault,11/29/16. ,3300 BLOCK OF MEADOWLANDS LN SAN JOSE,37.283166,-121.7429588,https://spotcrime.com/mobile/crime/?85449679-56fd9e7a65fcf8c45b86ea3c1dc456c8
Arrest,11/29/16. ,BASSETT ST & N SAN PEDRO ST SAN JOSE,37.3405273,-121.8969187,https://spotcrime.com/mobile/crime/?85449676-6faab0cd9ef02f3f815bcc4f8c39238a
Theft,11/29/16. ,1500 BLOCK OF STAGHORN LN SAN JOSE,37.3096416,-121.8216305,https://spotcrime.com/mobile/crime/?85449648-7a5dc8a79fc275e7be87d0149c750bca
Theft,11/29/16. ,700 BLOCK OF STORY RD SAN JOSE,37.328726,-121.8576083,https://spotcrime.com/mobile/crime/?85449580-e2076c31dec8effa5ce6e4b0f23d60a7
Burglary,11/29/16. ,200 BLOCK OF BARRETT AV SAN JOSE,37.2555435,-121.9358648,https://spotcrime.com/mobile/crime/?85449568-1e7e488031fb1fd80fbe686a15635337
Theft,11/29/16. ,100 BLOCK OF STOKES ST SAN JOSE,37.3014665,-121.9282044,https://spotcrime.com/mobile/crime/?85449549-43b803bb367205b040cca324ad52fe79
Theft,11/29/16. ,1600 BLOCK OF AIRPORT BL SAN JOSE,37.3665961,-121.9246572,https://spotcrime.com/mobile/crime/?85449531-a094c292105f37c856debc7fba6cfffe
Theft,11/29/16. ,6100 BLOCK OF SAN IGNACIO AV SAN JOSE,37.232157,-121.776762,https://spotcrime.com/mobile/crime/?85449515-f7eba53a84bc273d6a6d4f796a329111
Arrest,11/29/16. ,E SANTA CLARA ST & N 5TH ST SAN JOSE,37.3382088,-121.8863279,https://spotcrime.com/mobile/crime/?85449499-668874c52d2931c96f77e9f1930b34de
Theft,11/29/16. ,100 BLOCK OF W SANTA CLARA ST SAN JOSE,37.3350714,-121.8928619,https://spotcrime.com/mobile/crime/?85449493-7e097ef0420fb4c599b8ab9d2f5a4630
Shooting,11/29/16. ,300 BLOCK OF BAUTISTA PL SAN JOSE,37.3229757,-121.9033958,https://spotcrime.com/mobile/crime/?85449466-c358b5f6ea5794f5f569a437f4879f06
Shooting,11/29/16. ,RACE ST & THE ALAMEDA SAN JOSE,37.3316311,-121.9119878,https://spotcrime.com/mobile/crime/?85449461-0625b643a3571c4741757cce265f387e
Arrest,11/29/16. ,700 BLOCK OF S BASCOM AV SAN JOSE,37.3142553,-121.931154,https://spotcrime.com/mobile/crime/?85449459-2e9d91848959c219b74e865d14a42628
Shooting,11/29/16. ,3600 BLOCK OF LAGO DE BRACCIANO ST SAN JOSE,37.3213706,-121.7655498,https://spotcrime.com/mobile/crime/?85449453-955c212c0ad99c6e0bd1afd26a9c2a9f
Burglary,11/29/16. ,00 BLOCK OF TULLY RD SAN JOSE,37.303978,-121.8602093,https://spotcrime.com/mobile/crime/?85449451-bcb4d68b110163bc14e36d0ddb94c177
Vandalism,11/29/16. ,700 BLOCK OF FELLER AV SAN JOSE,37.3666615,-121.809213,https://spotcrime.com/mobile/crime/?85449448-7fedd1a91da9bc058dd243977b784a1a
Shooting,11/29/16. ,QUIMBY RD & RUBY AV SAN JOSE,37.3249072,-121.7822277,https://spotcrime.com/mobile/crime/?85449441-44d62181275085279829b2cc986ae564
Vandalism,11/29/16. ,200 BLOCK OF STORY RD SAN JOSE,37.3460817,-121.8341258,https://spotcrime.com/mobile/crime/?85449424-a01cef23f0f902a612e8013eb8f34c64
Arrest,11/29/16. ,AUZERAIS AV & SUNOL ST SAN JOSE,37.3211306,-121.905848,https://spotcrime.com/mobile/crime/?85449420-a5503f52fdcec4f99faac3478c94486e
Arrest,11/29/16. ,N MARKET ST & DEVINE ST SAN JOSE,37.3391134,-121.8947771,https://spotcrime.com/mobile/crime/?85449413-92b53384a8aef0c2352339e0a92693bd
Theft,11/29/16. ,2500 BLOCK OF BERRYESSA RD SAN JOSE,37.3873107,-121.8594078,https://spotcrime.com/mobile/crime/?85449407-d8d4ba2107af9774673eba06fbeced00
Vandalism,11/29/16. ,N KING RD & SCHULTE DR SAN JOSE,37.360676,-121.8633698,https://spotcrime.com/mobile/crime/?85449386-58c5bd8fec4e7edb2ddafa2646285f09
Theft,11/29/16. ,00 BLOCK OF HILLSDALE AV SAN JOSE,37.2853643,-121.8442758,https://spotcrime.com/mobile/crime/?85449381-0cbf59d2f6cec5ba530f32c29796b3f2
Theft,11/29/16. ,1300 BLOCK OF MUENCH CT SAN JOSE,37.3786156,-121.8812323,https://spotcrime.com/mobile/crime/?85449378-786adb4c6bb7042e55a3e4ccd3caf29e
Theft,11/29/16. ,200 BLOCK OF TULLY RD SAN JOSE,37.3034722,-121.8564724,https://spotcrime.com/mobile/crime/?85449360-62c686f997b8dbebea1e9297ffeec9eb
Theft,11/29/16. ,00 BLOCK OF AUBURN WY SAN JOSE,37.3184277,-121.9820596,https://spotcrime.com/mobile/crime/?85449349-bf82b3738283587e1665b198c188b793
Arrest,11/29/16. ,1700 BLOCK OF W SAN CARLOS ST SAN JOSE,37.3233622,-121.9238536,https://spotcrime.com/mobile/crime/?85449329-47e58ad44c8a2defc19d306c3604cae3
Assault,11/29/16. ,00 BLOCK OF MIRA LOMA WY SAN JOSE,37.2810118,-121.828853,https://spotcrime.com/mobile/crime/?85449326-f94e88b934e9fb10e4c785b3c1cbaa6d
Arrest,11/29/16. ,200 BLOCK OF KENBROOK CL SAN JOSE,37.2874168,-121.8405439,https://spotcrime.com/mobile/crime/?85449317-c4408dff080c1e47477b533f2afa5ba4
Vandalism,11/29/16. ,00 BLOCK OF LINCOLN AV SAN JOSE,37.3043232,-121.8979742,https://spotcrime.com/mobile/crime/?85449312-7ca0ce5b20193a40537d3f0e7c344083
Assault,11/29/16. ,1900 BLOCK OF HARBOR VIEW AV SAN JOSE,37.327103,-121.825289,https://spotcrime.com/mobile/crime/?85449284-83200ecd12991ec92cfa5d482c756a9a
Theft,11/29/16. ,300 BLOCK OF MONTEREY RD SAN JOSE,37.1987431,-121.7209213,https://spotcrime.com/mobile/crime/?85449229-715d555a02e2588702875bb3eaf36131
Theft,11/29/16. ,00 BLOCK OF MERIDIAN AV SAN JOSE,37.2716116,-121.9063578,https://spotcrime.com/mobile/crime/?85449178-cf455f21f20663ff5454d7c84c1ec2f8
Burglary,11/29/16. ,100 BLOCK OF CAMINO LEONOR SAN JOSE,37.3903191,-121.8893632,https://spotcrime.com/mobile/crime/?85449173-874412140aab9415f72d633f3e3fcdab
Shooting,11/29/16. ,00 BLOCK OF NORTHRUP ST SAN JOSE,37.3146119,-121.9081751,https://spotcrime.com/mobile/crime/?85449161-b2580894d5fdc77aeb86fc3b4b24c1db
Arrest,11/29/16. ,1800 BLOCK OF ALMADEN SAN JOSE,37.300662,-121.878456,https://spotcrime.com/mobile/crime/?85449150-526e8e2caaf96c37dae30be55b4615e5
Shooting,11/29/16. ,5300 BLOCK OF MAYTEN GROVE CT SAN JOSE,37.257424,-121.825811,https://spotcrime.com/mobile/crime/?85449132-8130ceb6392b98d6daa200867ca80d3f
Assault,11/29/16. ,300 BLOCK OF PAYNE AV SAN JOSE,37.3015383,-121.9449586,https://spotcrime.com/mobile/crime/?85449130-396f4424d9548f94a74cd8c27388216a
Theft,11/29/16. ,100 BLOCK OF JOHNSON AV SAN JOSE,37.2202711,-121.9720157,https://spotcrime.com/mobile/crime/?85449111-809907a9510dd669941b905fde461567
Arrest,11/29/16. ,2400 BLOCK OF ALVIN AV SAN JOSE,37.3200558,-121.8273161,https://spotcrime.com/mobile/crime/?85449084-63c1a3d3a221b95b343031b2822315a5
Vandalism,11/29/16. ,2200 BLOCK OF ALUM ROCK AV SAN JOSE,37.3579194,-121.8445794,https://spotcrime.com/mobile/crime/?85449080-99c23fac8f1be1d098d5946183b94ffa
Theft,11/29/16. ,1800 BLOCK OF THE ALAMEDA SAN JOSE,37.3398659,-121.9218481,https://spotcrime.com/mobile/crime/?85449074-ab7a8070b5775a17042b30abecece830
Theft,11/29/16. ,1300 BLOCK OF OAKLAND RD SAN JOSE,37.3717384,-121.8888181,https://spotcrime.com/mobile/crime/?85449046-ad3a90c27fd29a7943c951d524684f9e
Assault,11/29/16. ,2500 BLOCK OF BRENFORD DR SAN JOSE,37.347945,-121.825856,https://spotcrime.com/mobile/crime/?85449023-1a7ce8c1105b6165c41d1c0d82c25610
Theft,11/29/16. ,200 BLOCK OF DOBERN AV SAN JOSE,37.3523871,-121.8370888,https://spotcrime.com/mobile/crime/?85449018-7c7565c933098e3ae6962efe43eba494
Vandalism,11/29/16. ,SAN FELIPE RD & DELTA RD SAN JOSE,37.3059722,-121.7777756,https://spotcrime.com/mobile/crime/?85449016-741338a5573e906677e48197ccc4c196
Theft,11/29/16. ,100 BLOCK OF EDEN AV SAN JOSE,37.2629047,-121.8193922,https://spotcrime.com/mobile/crime/?85449010-057e08dc873051dca37e3f8285d7cec2
Burglary,11/29/16. ,1100 BLOCK OF LINCOLN AV SAN JOSE,37.3074858,-121.9003651,https://spotcrime.com/mobile/crime/?85449002-38ae9c0d8d3fd61326ccb4f314352e1e
Theft,11/29/16. ,600 BLOCK OF MONTEREY RD SAN JOSE,37.1993463,-121.7215385,https://spotcrime.com/mobile/crime/?85448991-6109972d2d453cdb56b65898f3880c7c
Arrest,11/29/16. ,00 BLOCK OF UMBARGER RD SAN JOSE,37.2949399,-121.8509151,https://spotcrime.com/mobile/crime/?85448980-2e0527ab23872c624b00f5c6090593fe
Theft,11/29/16. ,500 BLOCK OF CLOVERCREST DR SAN JOSE,37.2506393,-121.880903,https://spotcrime.com/mobile/crime/?85448961-589a79e3358dd2cd20e881e36c7843bd
Burglary,11/29/16. ,2300 BLOCK OF FLICKINGER RD SAN JOSE,37.4000631,-121.8819277,https://spotcrime.com/mobile/crime/?85448940-e7418bc15d0946e768f4654e27d983b0
Arrest,11/29/16. ,900 BLOCK OF DEL MAR AV SAN JOSE,37.3089135,-121.9306059,https://spotcrime.com/mobile/crime/?85448931-8276f73121e44bbfd182bd2d5112a130
Assault,11/29/16. ,300 BLOCK OF CAS DR SAN JOSE,37.2885686,-121.8338988,https://spotcrime.com/mobile/crime/?85448928-23c4ca03ce700480271202882b4e535c
Theft,11/29/16. ,300 BLOCK OF WILLIAMS RD SAN JOSE,37.3320586,-121.8775454,https://spotcrime.com/mobile/crime/?85448923-79b78db44e2e4f47add4063aa8e6126c
Burglary,11/29/16. ,1400 BLOCK OF ROSECREST TR SAN JOSE,37.3303491,-121.921894,https://spotcrime.com/mobile/crime/?85448898-4ea0a115b7f0852eef29437b3b8f4986
Arrest,11/29/16. ,5600 BLOCK OF PLAYA DEL REY SAN JOSE,37.2487166,-121.8534873,https://spotcrime.com/mobile/crime/?85448881-a5527a0761ac01b0dcf72204c3f03ee3
Arrest,11/29/16. ,200 BLOCK OF E GISH RD SAN JOSE,37.364257,-121.904187,https://spotcrime.com/mobile/crime/?85448865-6b947593f5d836ccd455ee9413f4b7f0
Robbery,11/29/16. ,SARATOGA AV & QUITO RD SAN JOSE,37.2881666,-121.9943144,https://spotcrime.com/mobile/crime/?85448854-2e0682c98110726ca028369894549e09
Burglary,11/29/16. ,5800 BLOCK OF CABRAL AV SAN JOSE,37.243615,-121.8549612,https://spotcrime.com/mobile/crime/?85448818-d1b00fc7fb6ab25def7a0a285922baf2
Arrest,11/29/16. ,300 BLOCK OF LOMA VERDE DR SAN JOSE,37.2988348,-121.9500301,https://spotcrime.com/mobile/crime/?85448801-325d1abce9a770fa35f0cae63498771b
Theft,11/29/16. ,100 BLOCK OF PULLMAN WY SAN JOSE,37.28989,-121.8501214,https://spotcrime.com/mobile/crime/?85448795-e294e4a0e0a1ea43e883c17feeadd811
Vandalism,11/29/16. ,2900 BLOCK OF FLORENCE AV SAN JOSE,37.3614584,-121.8290653,https://spotcrime.com/mobile/crime/?85448758-4c65cb9d43086879f7a21cfd798aea3e
Theft,11/29/16. ,500 BLOCK OF N 4TH ST SAN JOSE,37.3474147,-121.8946555,https://spotcrime.com/mobile/crime/?85448734-0bd22158daf576ccd67d706f29e07574
Theft,11/29/16. ,100 BLOCK OF LOCHNER DR SAN JOSE,37.3527806,-121.811723,https://spotcrime.com/mobile/crime/?85448727-3f3c77e9c351dc310f92a8ce11095099
Burglary,11/29/16. ,6500 BLOCK OF MCABEE RD SAN JOSE,37.217151,-121.878885,https://spotcrime.com/mobile/crime/?85448715-aaaac2781fe8dc83387fddc5db92bd29
Theft,11/29/16. ,00 BLOCK OF IRONWOOD DR SAN JOSE,37.2868774,-121.8753054,https://spotcrime.com/mobile/crime/?85448656-45784f5955139adfa3a1ed65f2d2f40a
Theft,11/29/16. ,2400 BLOCK OF RINCONADA DR SAN JOSE,37.2888593,-121.879431,https://spotcrime.com/mobile/crime/?85448577-353887b2bcb0c5ef857a6bf3eef3314b
Theft,11/29/16. ,N CAPITOL AV & MCKEE RD SAN JOSE,37.370091,-121.8431737,https://spotcrime.com/mobile/crime/?85448572-06e6f4e1a51f53a5b1a3bada669ead39
Assault,11/29/16. ,00 BLOCK OF MONTEREY RD SAN JOSE,37.2367606,-121.7688479,https://spotcrime.com/mobile/crime/?85448557-28e002bc3d64fd68b1f25938c2c3b598
Theft,11/29/16. ,600 BLOCK OF E TRIMBLE RD SAN JOSE,37.3928311,-121.919183,https://spotcrime.com/mobile/crime/?85448475-2abdbf23cb42831b8466758676e1709e
Arrest,11/29/16. ,100 BLOCK OF S WHITE RD SAN JOSE,37.3637932,-121.8261464,https://spotcrime.com/mobile/crime/?85448470-059002cdf3eaae5802ac599e9882920c
Theft,11/29/16. ,3100 BLOCK OF NEAL AV SAN JOSE,37.3118373,-121.9512321,https://spotcrime.com/mobile/crime/?85448466-f8428ead4406ab9277e22581ecec9577
Arrest,11/29/16. ,100 BLOCK OF LEEWARD DR SAN JOSE,37.3444054,-121.826103,https://spotcrime.com/mobile/crime/?85448437-1c36c6003cd21cd01fcb643f2870729f
Theft,11/29/16. ,5400 BLOCK OF MAKATI CL SAN JOSE,37.2500466,-121.8083186,https://spotcrime.com/mobile/crime/?85448429-81f6bcd293fcc3e389c45a6d184241f9
Theft,11/29/16. ,1900 BLOCK OF BERMUDA WY SAN JOSE,37.3299756,-121.831008,https://spotcrime.com/mobile/crime/?85448420-98e53d2b15021acd70f15318f496b8d4
Theft,11/29/16. ,500 BLOCK OF BENGAL DR SAN JOSE,37.2642025,-121.8154331,https://spotcrime.com/mobile/crime/?85448402-193c8ce8f90117541bd66af9060c1a02
Theft,11/29/16. ,700 BLOCK OF JASPER ST SAN JOSE,37.3389167,-121.8571068,https://spotcrime.com/mobile/crime/?85448389-55774b97100dcc238e465e9616bab283
Theft,11/29/16. ,2700 BLOCK OF MURTHA DR SAN JOSE,37.348236,-121.823029,https://spotcrime.com/mobile/crime/?85448357-d5764ed272841371e7f4912f56f77302
Burglary,11/29/16. ,1400 BLOCK OF SINGLETON RD SAN JOSE,37.2974705,-121.8216178,https://spotcrime.com/mobile/crime/?85448331-511b53baa2cfd669ee426e294fbeabeb
Robbery,11/29/16. ,500 BLOCK OF COTTLE RD SAN JOSE,37.2534937,-121.8033996,https://spotcrime.com/mobile/crime/?85448326-ecfb9b1baa2e8537cbbe689b5b359e78
Arrest,11/29/16. ,900 BLOCK OF MERIDIAN AV SAN JOSE,37.309311,-121.912739,https://spotcrime.com/mobile/crime/?85448318-84b0868766d6e0f82820be94580af3ab
Theft,11/29/16. ,00 BLOCK OF E MISSION ST SAN JOSE,37.3517328,-121.9007121,https://spotcrime.com/mobile/crime/?85448279-d897436457e95bec61cf4e248aa16b3c
Shooting,11/29/16. ,1300 BLOCK OF BROWN AV SAN JOSE,37.3602412,-121.9785265,https://spotcrime.com/mobile/crime/?85448258-c4156ed0a2bc3408aed2dd9c77eeee47
Theft,11/29/16. ,100 BLOCK OF N 4TH ST SAN JOSE,37.3399453,-121.889064,https://spotcrime.com/mobile/crime/?85448252-2546b0cb998848e3d24190d6ba9a4e99
Burglary,11/29/16. ,1100 BLOCK OF OLIVE BRANCH LN SAN JOSE,37.2102635,-121.857804,https://spotcrime.com/mobile/crime/?85448243-23eed5ed1b195a501ae135eadc7097f8
Shooting,11/29/16. ,00 BLOCK OF HANNAH ST SAN JOSE,37.3203464,-121.9022772,https://spotcrime.com/mobile/crime/?85448234-0c1fe1417b9fdd1166a8187c86e41ebb
Arrest,11/29/16. ,5900 BLOCK OF SORREL AV SAN JOSE,37.2408503,-121.8250765,https://spotcrime.com/mobile/crime/?85448225-7f7cc34c03d3a75fa919aa6add1b44cf
Shooting,11/29/16. ,00 BLOCK OF GLEN EYRIE AV SAN JOSE,37.311191,-121.904644,https://spotcrime.com/mobile/crime/?85448223-133429fed033985a9c81ae8e5953cf77
Assault,11/29/16. ,700 BLOCK OF SANTA TERESA BL SAN JOSE,37.3415389,-121.9011146,https://spotcrime.com/mobile/crime/?85448216-b5f9c48832cb91c1a9d9ff419018b31d
Theft,11/29/16. ,5600 BLOCK OF SNELL AV SAN JOSE,37.2492847,-121.8301765,https://spotcrime.com/mobile/crime/?85448213-dfa8726bb65bbf6a4ef12179ad000b9b
Theft,11/29/16. ,900 BLOCK OF BLOSSOM HILL RD SAN JOSE,37.2496499,-121.8657876,https://spotcrime.com/mobile/crime/?85448203-359cb3451071642c1dd9badeb3a80d77
Theft,11/29/16. ,00 BLOCK OF BERGER DR SAN JOSE,37.3729159,-121.8965071,https://spotcrime.com/mobile/crime/?85448197-90d06f77d338e7b66001c12baff57b8b
Theft,11/29/16. ,1300 BLOCK OF ORLANDO DR SAN JOSE,37.3367951,-121.8388492,https://spotcrime.com/mobile/crime/?85448195-b0bb140a20bc590528c1cfc542182769
Theft,11/29/16. ,300 BLOCK OF N 5TH ST SAN JOSE,37.3436534,-121.8903147,https://spotcrime.com/mobile/crime/?85448190-452ff16575841e39da11d42f7d235d12
Assault,11/29/16. ,1700 BLOCK OF THE ALAMEDA SAN JOSE,37.337771,-121.9193941,https://spotcrime.com/mobile/crime/?85448187-3811a27838b8a33ca1f3c9740014dacc
Theft,11/29/16. ,13600 BLOCK OF MARMONT WY SAN JOSE,37.3565394,-121.8271147,https://spotcrime.com/mobile/crime/?85448179-ab7fe74934c32630546aa60e158ce6a3
Burglary,11/29/16. ,500 BLOCK OF CAHALAN AV SAN JOSE,37.2440813,-121.8488929,https://spotcrime.com/mobile/crime/?85448174-8455a6f29d59a95c5b1d36cdf0486544
Burglary,11/29/16. ,800 BLOCK OF HUMMINGBIRD DR SAN JOSE,37.2865623,-121.876452,https://spotcrime.com/mobile/crime/?85448172-90edb8b36f4b2ed9d1e96b9b33c47ba8
Burglary,11/29/16. ,00 BLOCK OF N 3RD ST SAN JOSE,37.3378273,-121.8889521,https://spotcrime.com/mobile/crime/?85448171-3ab5fbd94986b2a6a09ede2cc0f43479
Arrest,11/30/16. ,200 BLOCK OF KENBROOK CL SAN JOSE,37.2874168,-121.8405439,https://spotcrime.com/mobile/crime/?85496681-c5f56542cab46f966ca4b3e65e3ac839
Vandalism,11/30/16. ,300 BLOCK OF S BASCOM AV SAN JOSE,37.3227633,-121.9318324,https://spotcrime.com/mobile/crime/?85496657-96bc1f2328df1902cd73f9f82e4de158
Burglary,11/30/16. ,100 BLOCK OF LETITIA ST SAN JOSE,37.3173253,-121.8348028,https://spotcrime.com/mobile/crime/?85496654-844dab15fabb0463be2402ce5245d5d5
Assault,11/30/16. ,00 BLOCK OF CAHILL ST SAN JOSE,37.3295446,-121.9019777,https://spotcrime.com/mobile/crime/?85496644-59b1b66f7a49562d94215bc353b77823
Arrest,11/30/16. ,N 17TH ST & E ST JAMES ST SAN JOSE,37.3467941,-121.8765825,https://spotcrime.com/mobile/crime/?85496636-69e7728d3fbdea39eb0f39909813ba8a
Arrest,11/30/16. ,W SAN CARLOS ST & N BASCOM AV SAN JOSE,37.3233344,-121.9320226,https://spotcrime.com/mobile/crime/?85496626-df30fa57e863d79b077cb19f27156e94
Theft,11/30/16. ,200 BLOCK OF PRAIRIE LN SAN JOSE,37.3709341,-121.838014,https://spotcrime.com/mobile/crime/?85496616-747d84b4816d3c0ad351106316f5b5a0
